"District","FIPS","Year","Free/Reduced Price Meal Eligibility","Variable","Measure Type","Value"
"Kent School District","","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Kent School District","","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Kent School District","","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","4.1"
"Killingly School District","901540500","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","20.2"
"Killingly School District","901540500","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","14.9"
"Killingly School District","901540500","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","10.0"
"Killingly School District","901540500","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","21.8"
"Killingly School District","901540500","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","16.9"
"Killingly School District","901540500","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","12.2"
"Killingly School District","901540500","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","19.6"
"Killingly School District","901540500","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","15.1"
"Killingly School District","901540500","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","7.7"
"Killingly School District","901540500","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","14.9"
"Killingly School District","901540500","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.9"
"Killingly School District","901540500","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","6.3"
"Killingly School District","901540500","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","15.9"
"Killingly School District","901540500","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.6"
"Killingly School District","901540500","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","8.6"
"Killingly School District","901540500","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","23.4"
"Killingly School District","901540500","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","15.5"
"Killingly School District","901540500","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","9.7"
"Killingly School District","901540500","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","20.3"
"Killingly School District","901540500","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.7"
"Killingly School District","901540500","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","8.2"
"Killingly School District","901540500","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","20.6"
"Killingly School District","901540500","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.0"
"Killingly School District","901540500","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","6.9"
"Killingly School District","901540500","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","21.1"
"Killingly School District","901540500","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.5"
"Killingly School District","901540500","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","8.8"
"LEARN","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","20.8"
"LEARN","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.4"
"LEARN","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","10.2"
"LEARN","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","39.7"
"LEARN","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","27.3"
"LEARN","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","26.5"
"LEARN","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","21.2"
"LEARN","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","14.5"
"LEARN","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","13.0"
"LEARN","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","23.9"
"LEARN","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.0"
"LEARN","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","9.1"
"LEARN","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","14.3"
"LEARN","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.9"
"LEARN","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","6.3"
"LEARN","","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","24.1"
"LEARN","","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","16.1"
"LEARN","","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","9.1"
"LEARN","","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","26.2"
"LEARN","","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.8"
"LEARN","","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","9.0"
"LEARN","","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","23.3"
"LEARN","","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.9"
"LEARN","","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","6.3"
"LEARN","","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","20.9"
"LEARN","","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.5"
"LEARN","","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","7.4"
"Lebanon School District","901142390","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","15.9"
"Lebanon School District","901142390","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.0"
"Lebanon School District","901142390","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","9.0"
"Lebanon School District","901142390","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","19.8"
"Lebanon School District","901142390","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","18.8"
"Lebanon School District","901142390","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","11.3"
"Lebanon School District","901142390","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","9.5"
"Lebanon School District","901142390","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Lebanon School District","901142390","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","7.6"
"Lebanon School District","901142390","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","6.9"
"Lebanon School District","901142390","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Lebanon School District","901142390","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","7.5"
"Lebanon School District","901142390","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","13.9"
"Lebanon School District","901142390","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Lebanon School District","901142390","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","5.2"
"Lebanon School District","901142390","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Lebanon School District","901142390","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Lebanon School District","901142390","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","5.8"
"Lebanon School District","901142390","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","12.7"
"Lebanon School District","901142390","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.3"
"Lebanon School District","901142390","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","4.9"
"Lebanon School District","901142390","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","12.1"
"Lebanon School District","901142390","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.7"
"Lebanon School District","901142390","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","5.0"
"Lebanon School District","901142390","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Lebanon School District","901142390","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Lebanon School District","901142390","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","7.1"
"Ledyard School District","901142600","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","9.6"
"Ledyard School District","901142600","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Ledyard School District","901142600","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","8.2"
"Ledyard School District","901142600","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","12.7"
"Ledyard School District","901142600","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.2"
"Ledyard School District","901142600","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","7.5"
"Ledyard School District","901142600","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","11.7"
"Ledyard School District","901142600","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.0"
"Ledyard School District","901142600","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","4.3"
"Ledyard School District","901142600","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","8.1"
"Ledyard School District","901142600","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Ledyard School District","901142600","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","2.7"
"Ledyard School District","901142600","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","15.4"
"Ledyard School District","901142600","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.6"
"Ledyard School District","901142600","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","5.5"
"Ledyard School District","901142600","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Ledyard School District","901142600","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Ledyard School District","901142600","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","4.8"
"Ledyard School District","901142600","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","7.8"
"Ledyard School District","901142600","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.0"
"Ledyard School District","901142600","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","4.3"
"Ledyard School District","901142600","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","2.3"
"Ledyard School District","901142600","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Ledyard School District","901142600","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","2.0"
"Ledyard School District","901142600","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","17.3"
"Ledyard School District","901142600","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.6"
"Ledyard School District","901142600","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","8.3"
"Lisbon School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","9.5"
"Lisbon School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Lisbon School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.8"
"Lisbon School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","12.8"
"Lisbon School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Lisbon School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","6.2"
"Lisbon School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","11.7"
"Lisbon School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Lisbon School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","3.4"
"Lisbon School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","11.5"
"Lisbon School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Lisbon School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","5.3"
"Lisbon School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","10.1"
"Lisbon School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Lisbon School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","3.7"
"Lisbon School District","","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Lisbon School District","","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Lisbon School District","","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","5.7"
"Lisbon School District","","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","9.4"
"Lisbon School District","","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Lisbon School District","","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Lisbon School District","","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","6.8"
"Lisbon School District","","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Lisbon School District","","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","3.9"
"Lisbon School District","","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","6.3"
"Lisbon School District","","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Lisbon School District","","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","12.9"
"Litchfield School District","900543370","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","26.1"
"Litchfield School District","900543370","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","5.8"
"Litchfield School District","900543370","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","15.2"
"Litchfield School District","900543370","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","16.7"
"Litchfield School District","900543370","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","6.8"
"Litchfield School District","900543370","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","13.5"
"Litchfield School District","900543370","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","6.3"
"Litchfield School District","900543370","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","16.3"
"Litchfield School District","900543370","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","5.4"
"Litchfield School District","900543370","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","17.9"
"Litchfield School District","900543370","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","7.8"
"Litchfield School District","900543370","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","8.8"
"Litchfield School District","900543370","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","4.0"
"Litchfield School District","900543370","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","3.4"
"Litchfield School District","900543370","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Litchfield School District","900543370","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","5.7"
"Madison School District","900944560","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","5.6"
"Madison School District","900944560","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Madison School District","900944560","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.1"
"Madison School District","900944560","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","12.1"
"Madison School District","900944560","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Madison School District","900944560","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","3.3"
"Madison School District","900944560","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","5.7"
"Madison School District","900944560","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Madison School District","900944560","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","2.2"
"Madison School District","900944560","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","6.4"
"Madison School District","900944560","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Madison School District","900944560","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","2.8"
"Madison School District","900944560","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Madison School District","900944560","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Madison School District","900944560","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","1.8"
"Madison School District","900944560","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Madison School District","900944560","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Madison School District","900944560","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","2.9"
"Madison School District","900944560","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Madison School District","900944560","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Madison School District","900944560","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","2.2"
"Madison School District","900944560","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Madison School District","900944560","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Madison School District","900944560","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","2.1"
"Madison School District","900944560","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","16.7"
"Madison School District","900944560","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Madison School District","900944560","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","3.9"
"Manchester School District","900344700","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","25.5"
"Manchester School District","900344700","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","18.7"
"Manchester School District","900344700","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","17.2"
"Manchester School District","900344700","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","19.4"
"Manchester School District","900344700","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.3"
"Manchester School District","900344700","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","8.1"
"Manchester School District","900344700","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","19.0"
"Manchester School District","900344700","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.0"
"Manchester School District","900344700","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","6.3"
"Manchester School District","900344700","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","18.9"
"Manchester School District","900344700","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.8"
"Manchester School District","900344700","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","7.8"
"Manchester School District","900344700","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","19.8"
"Manchester School District","900344700","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.8"
"Manchester School District","900344700","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","9.4"
"Manchester School District","900344700","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","24.0"
"Manchester School District","900344700","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.0"
"Manchester School District","900344700","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","10.6"
"Manchester School District","900344700","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","25.5"
"Manchester School District","900344700","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","16.2"
"Manchester School District","900344700","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","11.7"
"Manchester School District","900344700","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","25.6"
"Manchester School District","900344700","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.8"
"Manchester School District","900344700","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","8.6"
"Manchester School District","900344700","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","25.8"
"Manchester School District","900344700","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.5"
"Manchester School District","900344700","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","10.9"
"Mansfield School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","8.3"
"Mansfield School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Mansfield School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.2"
"Mansfield School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","9.7"
"Mansfield School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Mansfield School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","5.4"
"Mansfield School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","9.8"
"Mansfield School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Mansfield School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","2.2"
"Mansfield School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","9.9"
"Mansfield School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Mansfield School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","3.3"
"Mansfield School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","6.2"
"Mansfield School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.5"
"Mansfield School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.3"
"Mansfield School District","","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Mansfield School District","","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Mansfield School District","","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","3.5"
"Mansfield School District","","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","7.8"
"Mansfield School District","","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.8"
"Mansfield School District","","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","3.2"
"Mansfield School District","","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","8.6"
"Mansfield School District","","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Mansfield School District","","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","2.6"
"Mansfield School District","","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Mansfield School District","","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Mansfield School District","","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","6.0"
"Marlborough School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","3.6"
"Marlborough School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","3.5"
"Marlborough School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","2.0"
"Marlborough School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","18.6"
"Marlborough School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","3.8"
"Marlborough School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","16.3"
"Marlborough School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","2.3"
"Marlborough School District","","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","3.6"
"Marlborough School District","","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","9.4"
"Marlborough School District","","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Marlborough School District","","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","7.8"
"Meriden School District","900946520","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","16.7"
"Meriden School District","900946520","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.1"
"Meriden School District","900946520","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","6.5"
"Meriden School District","900946520","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","21.2"
"Meriden School District","900946520","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.1"
"Meriden School District","900946520","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","8.4"
"Meriden School District","900946520","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","20.6"
"Meriden School District","900946520","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.8"
"Meriden School District","900946520","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","7.3"
"Meriden School District","900946520","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","21.8"
"Meriden School District","900946520","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.6"
"Meriden School District","900946520","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","8.1"
"Meriden School District","900946520","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","16.8"
