"District","FIPS","Year","Free/Reduced Price Meal Eligibility","Variable","Measure Type","Value"
"North Branford School District","900953890","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","20.0"
"North Branford School District","900953890","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","13.4"
"North Branford School District","900953890","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","25.2"
"North Branford School District","900953890","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","19.4"
"North Branford School District","900953890","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","13.4"
"North Branford School District","900953890","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","14.3"
"North Branford School District","900953890","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.3"
"North Branford School District","900953890","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","3.7"
"North Branford School District","900953890","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","12.2"
"North Branford School District","900953890","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"North Branford School District","900953890","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","2.9"
"North Branford School District","900953890","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","12.7"
"North Branford School District","900953890","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"North Branford School District","900953890","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","3.8"
"North Canaan School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","22.7"
"North Canaan School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"North Canaan School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","9.7"
"North Canaan School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","20.8"
"North Canaan School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"North Canaan School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","12.4"
"North Canaan School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","13.8"
"North Canaan School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"North Canaan School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","3.7"
"North Canaan School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","11.9"
"North Canaan School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"North Canaan School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","4.2"
"North Canaan School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"North Canaan School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"North Canaan School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.5"
"North Haven School District","900954870","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","15.1"
"North Haven School District","900954870","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.7"
"North Haven School District","900954870","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","6.5"
"North Haven School District","900954870","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","22.5"
"North Haven School District","900954870","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","14.7"
"North Haven School District","900954870","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","8.5"
"North Haven School District","900954870","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","18.5"
"North Haven School District","900954870","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","18.4"
"North Haven School District","900954870","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","7.3"
"North Haven School District","900954870","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","27.5"
"North Haven School District","900954870","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","18.5"
"North Haven School District","900954870","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","16.2"
"North Haven School District","900954870","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","12.1"
"North Haven School District","900954870","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","4.9"
"North Haven School District","900954870","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","3.1"
"North Stonington School District","901155500","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","24.1"
"North Stonington School District","901155500","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"North Stonington School District","901155500","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","7.6"
"North Stonington School District","901155500","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","23.5"
"North Stonington School District","901155500","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"North Stonington School District","901155500","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","8.9"
"North Stonington School District","901155500","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","8.4"
"North Stonington School District","901155500","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"North Stonington School District","901155500","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","7.0"
"North Stonington School District","901155500","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"North Stonington School District","901155500","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"North Stonington School District","901155500","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","1.4"
"North Stonington School District","901155500","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","11.6"
"North Stonington School District","901155500","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"North Stonington School District","901155500","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","3.1"
"Norwalk School District","900156060","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","15.3"
"Norwalk School District","900156060","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.2"
"Norwalk School District","900156060","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","9.3"
"Norwalk School District","900156060","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","14.8"
"Norwalk School District","900156060","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.4"
"Norwalk School District","900156060","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","9.8"
"Norwalk School District","900156060","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","13.5"
"Norwalk School District","900156060","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.2"
"Norwalk School District","900156060","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","9.1"
"Norwalk School District","900156060","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","11.1"
"Norwalk School District","900156060","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.3"
"Norwalk School District","900156060","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","6.3"
"Norwalk School District","900156060","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","12.5"
"Norwalk School District","900156060","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.0"
"Norwalk School District","900156060","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","8.7"
"Norwich Free Academy District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","17.7"
"Norwich Free Academy District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.5"
"Norwich Free Academy District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","8.8"
"Norwich Free Academy District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","16.5"
"Norwich Free Academy District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Norwich Free Academy District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","9.6"
"Norwich Free Academy District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","32.3"
"Norwich Free Academy District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","22.9"
"Norwich Free Academy District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","31.2"
"Norwich Free Academy District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","23.4"
"Norwich Free Academy District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.2"
"Norwich Free Academy District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","9.6"
"Norwich Free Academy District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","16.2"
"Norwich Free Academy District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.4"
"Norwich Free Academy District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","7.3"
"Norwich School District","901156270","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","18.4"
"Norwich School District","901156270","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.2"
"Norwich School District","901156270","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","7.1"
"Norwich School District","901156270","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","16.6"
"Norwich School District","901156270","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.6"
"Norwich School District","901156270","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","8.7"
"Norwich School District","901156270","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","17.0"
"Norwich School District","901156270","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.5"
"Norwich School District","901156270","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","12.9"
"Norwich School District","901156270","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","14.8"
"Norwich School District","901156270","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.3"
"Norwich School District","901156270","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","12.2"
"Norwich School District","901156270","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","11.8"
"Norwich School District","901156270","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","4.9"
"Norwich School District","901156270","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","5.9"
"Odyssey Community School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","9.9"
"Odyssey Community School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Odyssey Community School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","8.6"
"Odyssey Community School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","16.2"
"Odyssey Community School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Odyssey Community School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","6.6"
"Odyssey Community School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","15.0"
"Odyssey Community School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Odyssey Community School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","10.1"
"Odyssey Community School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","8.2"
"Odyssey Community School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Odyssey Community School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","7.1"
"Odyssey Community School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Odyssey Community School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Odyssey Community School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","5.3"
"Old Saybrook School District","900757320","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","26.1"
"Old Saybrook School District","900757320","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","19.6"
"Old Saybrook School District","900757320","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","14.5"
"Old Saybrook School District","900757320","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","20.6"
"Old Saybrook School District","900757320","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","16.7"
"Old Saybrook School District","900757320","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","15.6"
"Old Saybrook School District","900757320","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","15.4"
"Old Saybrook School District","900757320","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Old Saybrook School District","900757320","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","4.8"
"Old Saybrook School District","900757320","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","15.6"
"Old Saybrook School District","900757320","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Old Saybrook School District","900757320","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","11.5"
"Old Saybrook School District","900757320","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","8.6"
"Old Saybrook School District","900757320","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Old Saybrook School District","900757320","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","6.1"
"Orange School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Orange School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Orange School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","3.6"
"Orange School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","17.1"
"Orange School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Orange School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","4.3"
"Orange School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","14.3"
"Orange School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Orange School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","4.5"
"Orange School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","18.0"
"Orange School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Orange School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","2.3"
"Orange School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","10.9"
"Orange School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Orange School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","2.8"
"Oxford School District","900958300","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","22.6"
"Oxford School District","900958300","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","19.5"
"Oxford School District","900958300","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.6"
"Oxford School District","900958300","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","17.6"
"Oxford School District","900958300","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","25.8"
"Oxford School District","900958300","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","7.2"
"Oxford School District","900958300","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","21.6"
"Oxford School District","900958300","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Oxford School District","900958300","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","7.5"
"Oxford School District","900958300","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","20.2"
"Oxford School District","900958300","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.2"
"Oxford School District","900958300","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","6.2"
"Oxford School District","900958300","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","18.6"
"Oxford School District","900958300","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","14.6"
"Oxford School District","900958300","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","5.7"
"Park City Prep Charter School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","10.4"
"Park City Prep Charter School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Park City Prep Charter School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","7.7"
"Park City Prep Charter School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","4.5"
"Park City Prep Charter School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Park City Prep Charter School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Park City Prep Charter School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","9.5"
"Park City Prep Charter School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Park City Prep Charter School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Park City Prep Charter School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","12.5"
"Park City Prep Charter School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Park City Prep Charter School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Park City Prep Charter School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","7.2"
"Park City Prep Charter School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Park City Prep Charter School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Path Academy District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","-6666"
"Path Academy District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Path Academy District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Path Academy District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","-6666"
"Path Academy District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Path Academy District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Path Academy District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","-6666"
"Path Academy District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Path Academy District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Path Academy District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","82.5"
"Path Academy District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Path Academy District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Path Academy District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","100.0"
"Path Academy District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Path Academy District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Plainfield School District","901559980","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","17.9"
"Plainfield School District","901559980","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","17.2"
"Plainfield School District","901559980","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","7.9"
"Plainfield School District","901559980","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","21.3"
"Plainfield School District","901559980","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.9"
"Plainfield School District","901559980","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","6.9"
"Plainfield School District","901559980","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","19.1"
"Plainfield School District","901559980","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.8"
"Plainfield School District","901559980","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","7.9"
"Plainfield School District","901559980","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","15.7"
"Plainfield School District","901559980","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.0"
"Plainfield School District","901559980","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","4.9"
"Plainfield School District","901559980","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","17.9"
"Plainfield School District","901559980","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","14.2"
"Plainfield School District","901559980","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","7.2"
"Plainville School District","900360120","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","18.1"
"Plainville School District","900360120","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.7"
"Plainville School District","900360120","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","8.1"
"Plainville School District","900360120","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","14.8"
"Plainville School District","900360120","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","15.6"
"Plainville School District","900360120","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","9.9"
"Plainville School District","900360120","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","12.8"
"Plainville School District","900360120","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.4"
"Plainville School District","900360120","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","5.5"
"Plainville School District","900360120","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","16.8"
"Plainville School District","900360120","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.4"
"Plainville School District","900360120","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","4.7"
"Plainville School District","900360120","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","17.2"
"Plainville School District","900360120","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.4"
"Plainville School District","900360120","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.9"
"Plymouth School District","900560750","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","17.3"
"Plymouth School District","900560750","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.9"
"Plymouth School District","900560750","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","5.7"
"Plymouth School District","900560750","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","16.9"
"Plymouth School District","900560750","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.5"
"Plymouth School District","900560750","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","7.1"
"Plymouth School District","900560750","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","18.4"
"Plymouth School District","900560750","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.8"
"Plymouth School District","900560750","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","6.9"
"Plymouth School District","900560750","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","22.7"
"Plymouth School District","900560750","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","17.6"
"Plymouth School District","900560750","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","8.5"
"Plymouth School District","900560750","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","20.2"
"Plymouth School District","900560750","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","18.0"
"Plymouth School District","900560750","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","7.0"
"Pomfret School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Pomfret School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Pomfret School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","2.0"
"Pomfret School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","15.6"
"Pomfret School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Pomfret School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","2.1"
"Pomfret School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Pomfret School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Pomfret School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Pomfret School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","18.9"
"Pomfret School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Pomfret School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Pomfret School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Pomfret School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Pomfret School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Portland School District","900761800","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","15.2"
"Portland School District","900761800","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Portland School District","900761800","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","2.6"
"Portland School District","900761800","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","17.9"
"Portland School District","900761800","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","15.6"
"Portland School District","900761800","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","3.4"
"Portland School District","900761800","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","15.7"
"Portland School District","900761800","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Portland School District","900761800","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","3.1"
"Portland School District","900761800","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","20.9"
"Portland School District","900761800","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.0"
"Portland School District","900761800","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","4.1"
"Portland School District","900761800","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","15.3"
"Portland School District","900761800","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.3"
"Portland School District","900761800","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","3.6"
"Preston School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","0.0"
"Preston School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Preston School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Preston School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","18.4"
"Preston School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Preston School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","7.7"
"Preston School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","0.0"
"Preston School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Preston School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Preston School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","20.0"
"Preston School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Preston School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","5.3"
"Preston School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","10.7"
